geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
14085,-21.159944612268443,-47.79639075437129,ribeirao preto,SP
14085,-21.17222709893554,-47.80487443442829,ribeirão preto,SP
14079,-21.13584914072447,-47.75963971192154,ribeirao preto,SP
14079,-21.13357114384627,-47.752985459105794,ribeirao preto,SP
14092,-21.174925033585303,-47.7686162776848,ribeirao preto,SP
14092,-21.18214355813957,-47.76111347362804,ribeirão preto,SP
14092,-21.17517809186911,-47.76670755467711,ribeirao preto,SP
14160,-21.13146388576363,-47.9959677574636,sertaozinho,SP
14160,-21.14247954149116,-47.98773333680534,sertaozinho,SP
14160,-21.132205784349917,-47.99489647238732,sertaozinho,SP
14177,-21.12270565823476,-48.0135887254543,sertaozinho,SP
14110,-21.185944576067463,-47.81498292186677,bonfim paulista,SP
14110,-21.26545713811648,-47.80925166665395,bonfim paulista,SP
14177,-21.126485462115525,-48.01959473604942,sertaozinho,SP
14177,-21.120040666108856,-48.02305162614692,sertãozinho,SP
14110,-21.26876977324141,-47.8192475224768,bonfim paulista,SP
14115,-21.49530743377723,-48.03684008452243,guatapará,SP
14115,-21.49997792466768,-48.03726039776328,guatapara,SP
14115,-21.494200387790915,-48.01436905960713,guatapara,SP
14230,-21.31363348956331,-47.56361877243968,serra azul,SP
14230,-21.31193424195014,-47.5636801318719,serra azul,SP
14230,-21.303324284603043,-47.56019330595234,serra azul,SP
14312,-20.916468353698388,-47.574216767527176,batatais,SP
14400,-20.53193450696372,-47.399446711253766,franca,SP
14407,-20.50234199999999,-47.4215895,franca,SP
14403,-20.54822779974972,-47.395897060007975,franca,SP
14403,-20.55111607627002,-47.39520758736405,franca,SP
14400,-20.5317070897318,-47.40043846268641,franca,SP
14406,-20.531151999894856,-47.43366787318517,franca,SP
14403,-20.567061171203783,-47.36790662073282,franca,SP
14406,-20.55169780814256,-47.41511572671688,franca,SP
14400,-20.538235001943136,-47.39560478077839,franca,SP
14406,-20.55487332024473,-47.44393584675157,franca,SP
14407,-20.48733428511492,-47.41559207749094,franca,SP
14407,-20.493197176589643,-47.40901041139382,franca,SP
14580,-20.43399042630061,-47.81416224047547,guara,SP
14580,-20.42621599883804,-47.825646987088376,guará,SP
14580,-20.425510450411952,-47.81153772003029,guara,SP
14610,-20.43102420974765,-48.01701483913844,ipua,SP
14610,-20.431407264000715,-48.01535234655172,ipuã,SP
14610,-20.43652616956887,-48.01582867577227,ipua,SP
14783,-20.57622133702129,-48.57792225353819,barretos,SP
14783,-20.56618901610016,-48.58120575797796,barretos,SP
14783,-20.569137674158927,-48.56234573910785,barretos,SP
14802,-21.760806096824155,-48.17228519205648,araraquara,SP
14840,-21.36235769739203,-48.232975701561735,guariba,SP
14840,-21.36638094534681,-48.2203674778317,guariba,SP
14840,-21.35102852323868,-48.22325233346996,guariba,SP
14850,-21.36757068180344,-48.06270442872158,pradopolis,SP
14802,-21.773027483207347,-48.18459230737496,araraquara,SP
14850,-21.363690797973124,-48.07158744679505,pradopolis,SP
14850,-21.36141268290365,-48.072871245991465,pradopolis,SP
14802,-21.767229724269903,-48.178465401998345,araraquara,SP
14940,-21.7664768468313,-48.83154737836604,ibitinga,SP
14960,-21.46284342229134,-49.21918836311204,novo horizonte,SP
14960,-21.471704072332383,-49.2139519512295,novo horizonte,SP
14940,-21.7506212217083,-48.83149741274348,ibitinga,SP
14960,-21.46831902802613,-49.23622498914935,novo horizonte,SP
14940,-21.748902703984903,-48.81459759986821,ibitinga,SP
15025,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP
15025,-20.816686578378,-49.39492494796845,sao jose do rio preto,SP
15053,-20.776666890782614,-49.36287357278835,sao jose do rio preto,SP
15025,-20.807430981871637,-49.39686064490445,são josé do rio preto,SP
15081,-20.84380119949777,-49.36891118527178,são josé do rio preto,SP
15030,-20.79075839726487,-49.38146791931792,sao jose do rio preto,SP
15081,-20.83979142604185,-49.36434379063306,sao jose do rio preto,SP
15040,-20.799911489122422,-49.41898406325502,são josé do rio preto,SP
15040,-20.800595307461997,-49.42258555541082,sao jose do rio preto,SP
15040,-20.80226550138328,-49.43014042253649,sao jose do rio preto,SP
15030,-20.79028437084826,-49.38419603089992,sao jose do rio preto,SP
15053,-20.772691062555324,-49.35991907500135,sao jose do rio preto,SP
15030,-20.793863662791576,-49.38562745823982,sao jose do rio preto,SP
15053,-20.77365593463244,-49.356900158231646,sao jose do rio preto,SP
15081,-20.84442804253424,-49.36812828338108,sao jose do rio preto,SP
15170,-20.619786901756022,-49.64820320291271,tanabi,SP
15170,-20.630656381370468,-49.65675050633983,tanabi,SP
15170,-20.61392268236356,-49.659698827876994,tanabi,SP
15501,-20.433488753848312,-49.97851439170862,votuporanga,SP
15501,-20.424147128796395,-49.96849201974058,votuporanga,SP
15501,-20.42858924030255,-49.98187235292682,votuporanga,SP
15601,-20.29811259961654,-50.25331663457617,fernandopolis,SP
15685,-20.00472845531312,-50.36990917648097,ouroeste,SP
15685,-20.0019394282266,-50.37402561194458,ouroeste,SP
15685,-20.00288612815193,-50.37310460945508,ouroeste,SP
15601,-20.29757539908689,-50.26553470933993,fernandópolis,SP
15601,-20.29464534932237,-50.25372951457052,fernandopolis,SP
15810,-21.162702972351784,-48.97639517069088,catanduva,SP
15810,-21.147921827370272,-48.97234074424372,catanduva,SP
15810,-21.13162241909515,-48.95168263780365,catanduva,SP
15950,-21.24607941923738,-48.80412605259864,santa adelia,SP
15950,-21.23926301883812,-48.79527505867604,santa adelia,SP
15950,-21.243952843523147,-48.80702948069914,santa adelia,SP
16072,-21.204108401787465,-50.45286394468003,aracatuba,SP
16057,-21.167685565641403,-50.44867684041202,araçatuba,SP
16057,-21.17228655800825,-50.4453935132187,aracatuba,SP
16072,-21.203127,-50.46079499999999,aracatuba,SP
16072,-21.1984794476888,-50.458175433810325,aracatuba,SP
16012,-21.21832154593456,-50.400362346932894,araçatuba,SP
16012,-21.21442641104507,-50.40542484693288,aracatuba,SP
16057,-21.17296174888325,-50.45052603055457,aracatuba,SP
16012,-21.208965463788964,-50.39620186372554,aracatuba,SP
16200,-21.301705697260985,-50.33198634467411,birigui,SP
16200,-21.303314868389645,-50.33528422537569,birigui,SP
16200,-21.29680338463704,-50.35085179046796,birigui,SP
16301,-21.426570046543283,-50.06791761043272,penapolis,SP
16301,-21.43244049954755,-50.06402188573603,penapolis,SP
16301,-21.42515384406098,-50.06836922119719,penapolis,SP
17047,-22.33259929227913,-49.0443811707606,bauru,SP
17012,-22.332425763517893,-49.060789754631074,bauru,SP
17012,-22.32725413429287,-49.06232867271887,bauru,SP
17018,-22.35973743184844,-49.05231525174554,bauru,SP
17018,-22.3606206131976,-49.05021942852455,bauru,SP
17012,-22.329914388250277,-49.06497388844811,bauru,SP
17018,-22.360264990875876,-49.054138304445765,bauru,SP
17032,-22.32817929115924,-49.02886625465973,bauru,SP
17032,-22.32817929115924,-49.02886625465973,bauru,SP
17047,-22.330904070777287,-49.04722860159262,bauru,SP
17047,-22.33259929227913,-49.0443811707606,bauru,SP
17032,-22.320684838738572,-49.03557271443799,bauru,SP
17160,-22.032324794455896,-48.90920500612332,arealva,SP
17160,-22.02810545628037,-48.91610599385684,arealva,SP
17160,-22.026775500000003,-48.91845375,arealva,SP
17209,-22.27568678711987,-48.542599749927895,jau,SP
17208,-22.280791095202737,-48.5521513301464,jaú,SP
17250,-22.087700920983718,-48.7476570587839,bariri,SP
17208,-22.27029052761269,-48.5550598462404,jau,SP
17210,-22.29164124459334,-48.54989181391441,jaú,SP
17210,-22.28121589546653,-48.53868307598841,jaú,SP
17210,-22.282919381903174,-48.53427430974091,jau,SP
17250,-22.08579491404656,-48.75018941020412,bariri,SP
17208,-22.25876534483271,-48.55124749176407,jaú,SP
17250,-22.07034912934884,-48.743858608240586,bariri,SP
17209,-22.273780358041392,-48.54247513835192,jaú,SP
17209,-22.265974791730194,-48.54498949441896,jau,SP
17300,-22.371028644611588,-48.38528974062769,dois corregos,SP
17300,-22.363449011432287,-48.394015976443136,dois corregos,SP
17300,-22.368551336609627,-48.38491466778586,dois corregos,SP
17400,-22.218988944556266,-49.64362334020589,garca,SP
17400,-22.20747145041756,-49.66454282461354,garça,SP
17400,-22.21044478982765,-49.652952114080456,garça,SP
17511,-22.181007751312865,-49.963543554532905,marilia,SP
17511,-22.177176507390232,-49.960728356531234,marília,SP
17514,-22.188742247875226,-49.93422578806241,marilia,SP
17511,-22.18113385567545,-49.95864507132556,marilia,SP
17514,-22.178727817098487,-49.9202370051359,marilia,SP
17514,-22.17847949999999,-49.91650199999999,marilia,SP
17690,-21.92576605362672,-50.74077415347185,bastos,SP
17690,-21.925758865590616,-50.72932753361789,bastos,SP
17690,-21.926663301769217,-50.739884378215045,bastos,SP
17900,-21.4988715,-51.53786099999999,dracena,SP
17900,-21.4988715,-51.53786099999999,dracena,SP
17900,-21.48099977495527,-51.53890653376831,dracena,SP
17980,-21.362307677836903,-51.86346633891845,panorama,SP
17980,-21.366551142689165,-51.85570831720414,panorama,SP
17980,-21.355463980618683,-51.851137426638296,panorama,SP
18035,-23.501058123111395,-47.46835501559965,sorocaba,SP
18074,-23.448281036643923,-47.48873627920402,sorocaba,SP
18090,-23.474158480273637,-47.4550642451937,sorocaba,SP
18055,-23.489741556206333,-47.509921178602326,sorocaba,SP
18090,-23.47956018296701,-47.443181854627646,sorocaba,SP
18074,-23.45006837246811,-47.49274892714524,sorocaba,SP
18074,-23.44595601165676,-47.49049287621902,sorocaba,SP
18035,-23.503300354982965,-47.45675117430317,sorocaba,SP
18035,-23.502024317122192,-47.46980887896095,sorocaba,SP
18055,-23.480488604106377,-47.51214891470318,sorocaba,SP
18090,-23.48279572879344,-47.4518772405627,sorocaba,SP
18055,-23.50101057285476,-47.48778882209016,sorocaba,SP
18130,-23.53626695697963,-47.13489184347044,sao roque,SP
18136,-23.56096330427244,-47.14802654049926,sao roque,SP
18136,-23.54663300415304,-47.13157695974597,são roque,SP
18130,-23.534589583126543,-47.1339803916267,são roque,SP
18130,-23.531604483209268,-47.13761049293446,sao roque,SP
18136,-23.553327489035727,-47.13722099999998,são roque,SP
18132,-23.521078528228543,-47.138172429386366,sao roque,SP
18132,-23.525629994895468,-47.13951957009586,sao roque,SP
18132,-23.519101075768948,-47.14047393949448,sao roque,SP
18500,-23.03582473318652,-47.8363026594829,laranjal paulista,SP
18500,-23.05166243103252,-47.83935039056969,laranjal paulista,SP
18500,-23.050076294852147,-47.83545811576363,laranjal paulista,SP
18685,-22.58508820351035,-48.8109752196649,lencois paulista,SP
18685,-22.57966072215999,-48.813462828032165,lençóis paulista,SP
18685,-22.58223022693286,-48.81103581051795,lencois paulista,SP
18720,-23.385586077409,-48.71884722663808,paranapanema,SP
18720,-23.38982574666361,-48.72146223192413,paranapanema,SP
18720,-23.37959625529186,-48.72619782122536,paranapanema,SP
19023,-22.11545190136955,-51.39640853541775,presidente prudente,SP
19050,-22.13375624761404,-51.402435088564296,presidente prudente,SP
19020,-22.13651597360134,-51.396204302534905,presidente prudente,SP
19050,-22.13787220595493,-51.40178470015961,presidente prudente,SP
19020,-22.11542601839502,-51.38459355727485,presidente prudente,SP
19023,-22.10748364631613,-51.40235380027065,presidente prudente,SP
19020,-22.117778726841262,-51.38587627378416,presidente prudente,SP
19023,-22.11487489461921,-51.39452413946193,presidente prudente,SP
19050,-22.139249793366396,-51.399461035404094,presidente prudente,SP
19800,-22.66791333527613,-50.41920174522468,assis,SP
19814,-22.64961538190318,-50.406862966414685,assis,SP
19880,-22.752691244854063,-50.38967035867833,cândido mota,SP
19840,-22.612730029018135,-50.66536412319007,maracai,SP
19814,-22.66712692856859,-50.41649000676698,assis,SP
19814,-22.65771633527612,-50.41128274132955,assis,SP
19880,-22.74721559954045,-50.38376647272111,candido mota,SP
19880,-22.746120232616075,-50.377607373085866,candido mota,SP
19840,-22.610429533018088,-50.66746320014944,maracai,SP
19840,-22.613020348400568,-50.67530560763676,maracaí,SP
19800,-22.66661147821569,-50.41698274854289,assis,SP
19820,-22.751694253550635,-50.5739497814992,taruma,SP
19800,-22.66791333527613,-50.41920174522468,assis,SP
19803,-22.679653253935196,-50.44287891853987,assis,SP
19803,-22.677471418353925,-50.43604083276329,assis,SP
19803,-22.675094822090152,-50.43907594670785,assis,SP
19820,-22.743568912434288,-50.58115404723183,taruma,SP
19820,-22.75328014273052,-50.58206335630482,taruma,SP
19906,-22.98945573088105,-49.87509247068391,ourinhos,SP
19906,-22.985526300305835,-49.871963535662765,ourinhos,SP
19906,-22.982127370209454,-49.882647677174624,ourinhos,SP
20021,-22.90970975575626,-43.17132226977895,rio de janeiro,RJ
20040,-22.906800000000004,-43.176623145421054,rio de janeiro,RJ
20021,-22.91560893588781,-43.17777219983837,rio de janeiro,RJ
20040,-22.91187791811421,-43.175093288476205,rio de janeiro,RJ
20021,-22.907924821541886,-43.16852767513988,rio de janeiro,RJ
20040,-22.903996725229376,-43.17739555176294,rio de janeiro,RJ
20230,-22.908714883432378,-43.193807831813686,rio de janeiro,RJ
20230,-22.914905521784316,-43.18651417055224,rio de janeiro,RJ
20270,-22.920104850395337,-43.22138202997862,rio de janeiro,RJ
20270,-22.917327369149884,-43.22326612724342,rio de janeiro,RJ
20230,-22.909640574788,-43.19418934194123,rio de janeiro,RJ
20270,-22.9139305681229,-43.21842471746775,rio de janeiro,RJ
20251,-22.923409610046747,-43.20650332223439,rio de janeiro,RJ
20251,-22.9241864074384,-43.197089008050085,rio de janeiro,RJ
20251,-22.930630482512804,-43.201971983021984,rio de janeiro,RJ
20560,-22.918809812943557,-43.26535370468581,rio de janeiro,RJ
20510,-22.93264121120669,-43.23915878100303,rio de janeiro,RJ
20520,-22.92931946221692,-43.23596118471042,rio de janeiro,RJ
20540,-22.92173310574757,-43.25868934445138,rio de janeiro,RJ
20510,-22.928935966962943,-43.2433679630678,rio de janeiro,RJ
20510,-22.92907250706913,-43.25223683873857,rio de janeiro,RJ
20520,-22.928752780743228,-43.23953630267176,rio de janeiro,RJ
20540,-22.92478009270583,-43.25889782915928,rio de janeiro,RJ
20540,-22.92350965631405,-43.25753775053363,rio de janeiro,RJ
20560,-22.9170794454671,-43.26032191326678,rio de janeiro,RJ
20560,-22.916909557851117,-43.25661478282069,rio de janeiro,RJ
20520,-22.925729954209675,-43.23359887079467,rio de janeiro,RJ
20940,-22.898688716890845,-43.21711791782575,rio de janeiro,RJ
20940,-22.901614889260767,-43.22230141271852,rio de janeiro,RJ
20940,-22.900744938109504,-43.22205835053956,rio de janeiro,RJ
21021,-22.84545803220033,-43.26412144878531,rio de janeiro,RJ
21021,-22.848878828207,-43.26316334165277,rio de janeiro,RJ
21021,-22.838294430203657,-43.264129577038354,rio de janeiro,RJ
21044,-22.855739132704457,-43.24139402405136,rio de janeiro,RJ
21044,-22.852499153936645,-43.24420117692305,rio de janeiro,RJ
21044,-22.84205031109449,-43.23922105812478,rio de janeiro,RJ
21381,-22.878476937821056,-43.31517005147447,rio de janeiro,RJ
21381,-22.914429815000663,-43.242360338949744,rio de janeiro,RJ
21381,-22.87554601748513,-43.30776505176294,rio de janeiro,RJ
21635,-22.829193849010363,-43.408286706907525,rio de janeiro,RJ
21635,-22.83172953344107,-43.41161814669046,rio de janeiro,RJ
21635,-22.836818723844395,-43.4136937574297,rio de janeiro,RJ
21750,-22.871499338334544,-43.41181417262971,rio de janeiro,RJ
21750,-22.88090999813616,-43.41327420037277,rio de janeiro,RJ
21750,-22.88090999813616,-43.41327420037277,rio de janeiro,RJ
21770,-22.887010089099142,-43.437039538432735,rio de janeiro,RJ
21770,-22.89542620038664,-43.448731721622686,rio de janeiro,RJ
21770,-22.891781923394326,-43.44171287913322,rio de janeiro,RJ
21840,-22.87459850346245,-43.477731000000006,rio de janeiro,RJ
21840,-22.875070506780663,-43.465464,rio de janeiro,RJ
21840,-22.87417999048916,-43.47829407582582,rio de janeiro,RJ
21825,-22.89211739578164,-43.47562901249349,rio de janeiro,RJ
21825,-22.893332984382333,-43.47461429022559,rio de janeiro,RJ
21825,-22.88848753621104,-43.475503615182646,rio de janeiro,RJ
21920,-22.79448670552253,-43.19901880099832,rio de janeiro,RJ
21920,-22.794174493190663,-43.18357352885343,rio de janeiro,RJ
21920,-22.798324729384323,-43.19403045406543,rio de janeiro,RJ
22040,-22.96700369193254,-43.18314576657629,rio de janeiro,RJ
22030,-22.968219049397007,-43.18823673772285,rio de janeiro,RJ
22030,-22.964732067718863,-43.18383929462168,rio de janeiro,RJ
22040,-22.968298477927224,-43.18394948583307,rio de janeiro,RJ
22030,-22.96404947209884,-43.18069045891286,rio de janeiro,RJ
22010,-22.962079980841413,-43.1679761924808,rio de janeiro,RJ
22060,-22.973939675543917,-43.190175781579946,rio de janeiro,RJ
22010,-22.96335826366212,-43.17133152123605,rio de janeiro,RJ
22040,-22.966447369957947,-43.1841884733396,rio de janeiro,RJ
22010,-22.96258262891687,-43.17360687731553,rio de janeiro,RJ
22060,-22.97801026311386,-43.18971068443071,rio de janeiro,RJ
22060,-22.97961336303305,-43.19099345807616,rio de janeiro,RJ
22240,-22.93125598447676,-43.17881321481337,rio de janeiro,RJ
22240,-22.933457718824084,-43.18582373134621,rio de janeiro,RJ
22291,-22.81859544240868,-43.27322500582838,rio de janeiro,RJ
22260,-22.94914024395528,-43.1890677882164,rio de janeiro,RJ
22260,-22.94914024395528,-43.1890677882164,rio de janeiro,RJ
22291,-22.94625199777829,-43.161238267557245,rio de janeiro,RJ
22240,-22.938480754919546,-43.192685158203,rio de janeiro,RJ
22260,-22.95321836386977,-43.19652689174226,rio de janeiro,RJ
22291,-22.94873235082803,-43.16263462003007,rio de janeiro,RJ
22440,-22.987106811270102,-43.22749700083673,rio de janeiro,RJ
22441,-22.9835768104334,-43.22072313001338,rio de janeiro,RJ
22440,-22.984386537884475,-43.2187203569162,rio de janeiro,RJ
22441,-22.98830803397257,-43.22756264339304,rio de janeiro,RJ
22470,-22.96555273382772,-43.2162783326504,rio de janeiro,RJ
22441,-22.983475128224374,-43.22637233720936,rio de janeiro,RJ
22440,-22.98535942853022,-43.21861387134292,rio de janeiro,RJ
22470,-22.962363463788968,-43.20885150000001,rio de janeiro,RJ
22470,-22.9607813072594,-43.20814032209015,rio de janeiro,RJ
22793,-23.00927096142304,-43.42940927644404,rio de janeiro,RJ
22775,-22.972956517889177,-43.39706327699233,rio de janeiro,RJ
22790,-23.01133469499096,-43.45025641534424,rio de janeiro,RJ
22790,-23.00953534828921,-43.436039237867085,rio de janeiro,RJ
22793,-22.99722362556803,-43.41515344348944,rio de janeiro,RJ
22783,-22.99280667740874,-43.44828652055829,rio de janeiro,RJ
22793,-22.996132291707497,-43.40440577852152,rio de janeiro,RJ
22790,-23.01871347988913,-43.452904369957935,rio de janeiro,RJ
22775,-22.95148017408273,-43.38929163219839,rio de janeiro,RJ
22735,-22.92013400805008,-43.36031889592586,rio de janeiro,RJ
22775,-22.98992771475405,-43.36048828907104,rio de janeiro,RJ
22753,-22.97938068457905,-43.3327651254376,rio de janeiro,RJ
22760,-22.94491421371684,-43.34638345749923,rio de janeiro,RJ
22735,-22.922445017485146,-43.36443319025909,rio de janeiro,RJ
22760,-22.93790249070916,-43.34195301887011,rio de janeiro,RJ
22753,-22.94604754371285,-43.33981380195063,rio de janeiro,RJ
22783,-22.979488628661663,-43.41520625613467,rio de janeiro,RJ
22783,-22.988094882479174,-43.486655210506456,rio de janeiro,RJ
22753,-22.975034730509503,-43.32634456134223,rio de janeiro,RJ
22735,-22.92315994755819,-43.36003591803616,rio de janeiro,RJ
22760,-22.938993838190317,-43.34746218151653,rio de janeiro,RJ
23066,-22.883500722206897,-43.62784933672958,rio de janeiro,RJ
23081,-22.89414057340301,-43.56270255675458,rio de janeiro,RJ
23066,-22.88869371856428,-43.61338423951187,rio de janeiro,RJ
23093,-22.87987163281201,-43.53785563113858,rio de janeiro,RJ
23066,-22.888998911737566,-43.61257467401471,rio de janeiro,RJ
23093,-22.87570285206878,-43.533509725373605,rio de janeiro,RJ
23093,-22.87933369445085,-43.53719020129761,rio de janeiro,RJ
23081,-22.898344599226707,-43.56719146586643,rio de janeiro,RJ
23081,-22.8947095434244,-43.56300178282069,rio de janeiro,RJ
23894,-22.746307968387804,-43.69473581382141,seropedica,RJ
23894,-22.699648726763595,-43.75002171799197,seropedica,RJ
23894,-22.742039440553132,-43.69578990601372,seropedica,RJ
24027,-21.2189719026067,-41.87752350568823,niteroi,RJ
24120,-22.88248286955392,-43.0886607547753,niteroi,RJ
24120,-22.88385808941324,-43.08569812506866,niteroi,RJ
24120,-22.881958658895485,-43.09511329239997,niterói,RJ
24230,-22.911270381614717,-43.10515133611283,niterói,RJ
24230,-22.905032469083825,-43.11468244669432,niterói,RJ
24210,-22.901359568959617,-43.1241522171793,niteroi,RJ
24230,-22.909753214005303,-43.10187997642667,niteroi,RJ
24210,-22.90603883513189,-43.131281138640375,niterói,RJ
24210,-22.89800731079006,-43.12335459939275,niteroi,RJ
24360,-22.92080861944341,-43.09368761944342,niteroi,RJ
24360,-22.914271436840096,-43.095912026343285,niteroi,RJ
24360,-22.915835644180305,-43.09469393585916,niteroi,RJ
24451,-22.827869999999997,-43.01969625000001,sao goncalo,RJ
24430,-22.82606973346271,-43.09243488435598,sao goncalo,RJ
24451,-22.828184840625926,-43.02268017071824,sao goncalo,RJ
24451,-22.83563512107761,-43.00989848175705,sao goncalo,RJ
24430,-22.82521864663701,-43.08437202519215,sao goncalo,RJ
24430,-22.833045933606645,-43.09185506639334,sao goncalo,RJ
24737,-22.830628775114185,-42.981006692644335,sao goncalo,RJ
24737,-22.84439074547643,-42.955401736017485,sao goncalo,RJ
24727,-22.788731205902764,-42.943115809557774,sao goncalo,RJ
24737,-22.830793944888715,-42.98068238733234,sao goncalo,RJ
24727,-22.782828018629186,-42.948181160183104,sao goncalo,RJ
24727,-22.79068925180553,-42.9456268336826,sao goncalo,RJ
25070,-22.78581289392769,-43.30804347053546,duque de caxias,RJ
25070,-22.787914834681025,-43.30641492427537,duque de caxias,RJ
25070,-22.78650664884627,-43.30741686489489,duque de caxias,RJ
25561,-22.77658387384398,-43.354144984238886,sao joao de meriti,RJ
25545,-22.781746615709963,-43.38653594434864,sao joao de meriti,RJ
25561,-22.777880326387557,-43.35188599592975,sao joao de meriti,RJ
25561,-22.781197831508933,-43.33235821858329,são joão de meriti,RJ
25545,-22.784772415041367,-43.38843044591356,sao joao de meriti,RJ
25545,-22.79053704077566,-43.38526806490935,sao joao de meriti,RJ
25655,-22.52760750799953,-43.195055075889336,petrópolis,RJ
25620,-22.511952463273957,-43.1777121666574,petropolis,RJ
25655,-22.52542191789492,-43.19292397300308,petropolis,RJ
25620,-22.51114901519726,-43.17939371356605,petropolis,RJ
25620,-22.51046732298056,-43.17597194546765,petropolis,RJ
25655,-22.51941028253309,-43.1875037154604,petropolis,RJ
25963,-22.416149820084957,-42.97702251227752,teresopolis,RJ
25963,-22.420076958653947,-42.97477112220907,teresopolis,RJ
25963,-22.418514153238924,-42.97721484024554,teresopolis,RJ
26216,-22.7397645,-43.49706074999999,nova iguacu,RJ
26221,-22.763825251207155,-43.436790830412576,nova iguacu,RJ
26216,-22.7397645,-43.49706074999999,nova iguacu,RJ
26221,-22.763268213204466,-43.44164832680024,nova iguacu,RJ
26216,-22.757294932012805,-43.44358561098581,nova iguacu,RJ
26221,-22.76068723496135,-43.4460372903685,nova iguaçu,RJ
26310,-22.71897183001308,-43.56245863918872,queimados,RJ
26379,-22.75207045168108,-43.57632171567059,queimados,RJ
26310,-22.718987074898283,-43.55790756275428,queimados,RJ
26310,-22.71491609556603,-43.5675028110719,queimados,RJ
26379,-22.74030299393874,-43.56180347464912,queimados,RJ
26379,-22.73986306427028,-43.5604075785156,queimados,RJ
26510,-22.815880447852667,-43.41899267551425,nilópolis,RJ
26510,-22.818117320471213,-43.41832645634639,nilopolis,RJ
26510,-22.81410990852076,-43.41451404722936,nilopolis,RJ
27281,-22.4993604343586,-44.10694753358529,volta redonda,RJ
27281,-22.49940945767212,-44.1063200538404,volta redonda,RJ
27281,-22.49976827393389,-44.10406974937961,volta redonda,RJ
27277,-22.498182754371285,-44.12361371579433,volta redonda,RJ
27277,-22.48788490980432,-44.13156602775691,volta redonda,RJ
27277,-22.501226883800417,-44.13244259568823,volta redonda,RJ
27288,-22.46640407937563,-44.09632304440533,volta redonda,RJ
27288,-22.46394518366508,-44.10056252503404,volta redonda,RJ
27288,-22.462902,-44.09481176686477,volta redonda,RJ
27525,-22.47805071801601,-44.50608144601535,resende,RJ
27525,-22.479664452680463,-44.49919142200935,resende,RJ
27525,-22.47912,-44.49922649999999,resende,RJ
28040,-21.92630352099997,-41.526771260999965,campos dos goytacazes,RJ
28040,-21.830397795654456,-41.27364790186736,campos dos goytacazes,RJ
28040,-21.83037906502725,-41.273715800391,campos dos goytacazes,RJ
28230,-21.4795193189133,-41.10923999356295,sao francisco de itabapoana,RJ
28230,-21.48321716948839,-41.10372859865126,sao francisco de itabapoana,RJ
28230,-21.57619779843192,-41.0601944735826,sao francisco de itabapoana,RJ
28300,-21.20851525964521,-41.87484723167247,itaperuna,RJ
28300,-21.21574307617513,-41.88614532314983,itaperuna,RJ
28300,-21.233149015593074,-41.87302751012435,itaperuna,RJ
28615,-22.31000521194919,-42.52023373510779,nova friburgo,RJ
28615,-22.362183005341045,-42.53367806754522,nova friburgo,RJ
28615,-22.30968560069213,-42.5259743258195,nova friburgo,RJ
28735,-22.10518695179813,-41.45979324090135,quissama,RJ
28735,-22.10978855645005,-41.46958777278305,quissama,RJ
28735,-22.10894525711192,-41.46418154327784,quissama,RJ
28770,-21.95976220264771,-42.01238047476166,santa maria madalena,RJ
28770,-21.94696203024703,-42.01168261502839,santa maria madalena,RJ
28770,-21.962060318713714,-42.00540873695269,santa maria madalena,RJ
28880,-22.57649369393669,-41.98699034043617,barra de sao joao,RJ
28880,-22.57649369393669,-41.98699034043617,barra de sao joao,RJ
28880,-22.58022730532312,-41.98636137589889,barra de sao joao,RJ
28908,-22.918600080765664,-42.03848119319952,cabo frio,RJ
28908,-22.887739211794088,-42.02874946351887,cabo frio,RJ
28908,-22.89843115033693,-42.03740954465677,cabo frio,RJ
28907,-22.87819893069184,-42.0153349507779,cabo frio,RJ
28907,-22.883458713026315,-42.0209394671333,cabo frio,RJ
28907,-22.887920852462763,-42.02228338451287,cabo frio,RJ
29167,-20.1808755,-40.26153600000001,serra,ES
29102,-20.37616120906966,-40.30529402401848,vila velha,ES
29156,-20.297536576315476,-40.40086853731229,cariacica,ES
29102,-20.37597826829764,-40.31170370845259,vila velha,ES
29102,-20.37616120906966,-40.30529402401848,vila velha,ES
29161,-20.234324999999945,-40.27391449999996,serra,ES
29104,-20.38385571872436,-40.322682629277,vila velha,ES
29104,-20.36155916730177,-40.316376593716974,vila velha,ES
29104,-20.358463500000003,-40.31613449999999,vila velha,ES
29161,-20.236497926018554,-40.29002268001985,serra,ES
29167,-20.210862578023107,-40.27431937303565,serra,ES
29167,-20.19188174104108,-40.26251128051207,serra,ES
29156,-20.30616293180381,-40.40438011138711,cariacica,ES
29142,-20.360647716191004,-40.36954639525296,cariacica,ES
29161,-20.23518783319865,-40.2862641962317,serra,ES
29156,-20.27110490572292,-40.41525900355854,cariacica,ES
29142,-20.36378700696932,-40.36625666605351,cariacica,ES
29142,-20.36137087551076,-40.3728659384364,cariacica,ES
29314,-20.832592499999997,-41.18073075000001,cachoeiro de itapemirim,ES
29314,-20.82775165084159,-41.17864836666839,cachoeiro de itapemirim,ES
29314,-20.826327140032905,-41.17924982555373,cachoeiro de itapemirim,ES
29450,-21.15709213056911,-41.56442773822537,apiaca,ES
